Ga0187809_10000104_9,K02340
Ga0187809_10000104_10,K02238
Ga0187809_10000104_11,K02237
Ga0187809_10000104_12,
Ga0187809_10000104_13,K25232
Ga0187809_10000104_14,K01869
Ga0187809_10000104_15,K22306
Ga0187809_10000104_16,K09710
Ga0187809_10000104_17,
Ga0187809_10000104_18,
Ga0187809_10000104_19,
Ga0187809_10000104_20,K07654
Ga0187809_10000104_21,K07670
Ga0187809_10000104_22,
Ga0187809_10000104_23,K01251
Ga0187809_10000104_24,K01809
Ga0187809_10000104_25,
Ga0187809_10000104_26,
Ga0187809_10000104_27,K09791
Ga0187809_10000104_28,K01840
Ga0187809_10000104_29,
Ga0187809_10000104_30,
Ga0187809_10000104_31,K18955
Ga0187809_10000104_32,K11779
Ga0187809_10000104_33,
Ga0187809_10000104_34,K11212
Ga0187809_10000104_35,K24998
Ga0187809_10000104_36,
Ga0187809_10000104_37,
Ga0187809_10000104_38,K00966
Ga0187809_10000104_39,K16870
Ga0187809_10000104_40,
Ga0187809_10000104_41,K07027
Ga0187809_10000104_42,
Ga0187809_10000104_43,
Ga0187809_10000104_44,
Ga0187809_10000104_45,
Ga0187809_10000104_46,
Ga0187809_10000104_47,
Ga0187809_10000104_48,
Ga0187809_10000104_49,
Ga0187809_10000104_50,K01990
Ga0187809_10000104_51,K01992
Ga0187809_10000104_52,
Ga0187809_10000106_1,K01183
Ga0187809_10000106_2,K03070
Ga0187809_10000106_3,
Ga0187809_10000106_4,K00969
Ga0187809_10000106_5,K00266
Ga0187809_10000106_6,
Ga0187809_10000106_7,K00147
Ga0187809_10000106_8,K00931
Ga0187809_10000106_9,K03979
Ga0187809_10000106_10,K02899
Ga0187809_10000106_11,K02888
Ga0187809_10000106_12,K08300
Ga0187809_10000106_13,
Ga0187809_10000106_14,
Ga0187809_10000106_15,
Ga0187809_10000106_16,
Ga0187809_10000106_17,K05837
Ga0187809_10000106_18,K05515
Ga0187809_10000106_19,
Ga0187809_10000106_20,K03570
Ga0187809_10000106_21,K03569
Ga0187809_10000106_22,K00940
Ga0187809_10000106_23,
Ga0187809_10000106_24,K11754
Ga0187809_10000106_25,
Ga0187809_10000106_26,K00820
Ga0187809_10000106_27,
Ga0187809_10000106_28,K07178
Ga0187809_10000106_29,K03544
Ga0187809_10000106_30,K01358
Ga0187809_10000106_31,K01358
Ga0187809_10000106_32,K03545
Ga0187809_10000106_33,
Ga0187809_10000106_34,
Ga0187809_10000106_35,K24241
Ga0187809_10000106_36,
Ga0187809_10000106_37,
Ga0187809_10000106_38,K01808
Ga0187809_10000106_39,
Ga0187809_10000106_40,
Ga0187809_10000106_41,
Ga0187809_10000106_42,K01256
Ga0187809_10000106_43,K00574
Ga0187809_10000106_44,
Ga0187809_10000106_45,
Ga0187809_10000106_46,
Ga0187809_10000106_47,K01426
Ga0187809_10000106_48,
Ga0187809_10000106_49,
Ga0187809_10000109_1,
Ga0187809_10000109_2,
Ga0187809_10000109_3,K03177
Ga0187809_10000109_4,K02356
Ga0187809_10000109_5,K03625
Ga0187809_10000109_6,
Ga0187809_10000109_7,
Ga0187809_10000109_8,K02825
Ga0187809_10000109_9,K00609
Ga0187809_10000109_10,K01465
Ga0187809_10000109_11,
Ga0187809_10000109_12,K01956
Ga0187809_10000109_13,K01955
Ga0187809_10000109_14,K02823
Ga0187809_10000109_15,K17828
Ga0187809_10000109_16,K01591
Ga0187809_10000109_17,K00942
Ga0187809_10000109_18,K00325
Ga0187809_10000109_19,K00324
Ga0187809_10000109_20,K00324
Ga0187809_10000109_21,K03060
Ga0187809_10000109_22,K13038
Ga0187809_10000109_23,K00789
Ga0187809_10000109_24,K04066
Ga0187809_10000109_25,K01873
Ga0187809_10000109_26,
Ga0187809_10000109_27,K01462
Ga0187809_10000109_28,K00604
Ga0187809_10000109_29,K03500
Ga0187809_10000109_30,K01783
Ga0187809_10000109_31,K11752
Ga0187809_10000109_32,K00793
Ga0187809_10000109_33,K14652
Ga0187809_10000109_34,K00794
Ga0187809_10000109_35,
Ga0187809_10000109_36,
Ga0187809_10000109_37,K02381
Ga0187809_10000109_38,K09684
Ga0187809_10000109_39,
Ga0187809_10000109_40,K03519
Ga0187809_10000109_41,K03518
Ga0187809_10000109_42,K03520
Ga0187809_10000109_43,K09386
Ga0187809_10000109_44,
Ga0187809_10000109_45,K01473
Ga0187809_10000109_46,K01474
Ga0187809_10000109_47,
Ga0187809_10000109_48,
Ga0187809_10000109_49,
Ga0187809_10000109_50,K00926
Ga0187809_10000121_1,K07177
Ga0187809_10000121_2,
Ga0187809_10000121_3,
Ga0187809_10000121_4,
Ga0187809_10000121_5,
Ga0187809_10000121_6,
Ga0187809_10000121_7,
Ga0187809_10000121_8,K18958
Ga0187809_10000121_9,
Ga0187809_10000121_10,K03657
Ga0187809_10000121_11,K18917
Ga0187809_10000121_12,
Ga0187809_10000121_13,K03426
Ga0187809_10000121_14,K07263
Ga0187809_10000121_15,K07263
Ga0187809_10000121_16,
Ga0187809_10000121_17,K03657
Ga0187809_10000121_18,
Ga0187809_10000121_19,
Ga0187809_10000121_20,K21147
Ga0187809_10000121_21,
Ga0187809_10000121_22,
Ga0187809_10000121_23,
Ga0187809_10000121_24,
Ga0187809_10000121_25,
Ga0187809_10000121_26,
Ga0187809_10000121_27,
Ga0187809_10000121_28,
Ga0187809_10000121_29,K07465
Ga0187809_10000121_30,
Ga0187809_10000121_31,
Ga0187809_10000121_32,K07053
Ga0187809_10000121_33,
Ga0187809_10000121_34,
Ga0187809_10000121_35,
Ga0187809_10000121_36,K03574
Ga0187809_10000121_37,
Ga0187809_10000121_38,K03284
Ga0187809_10000121_39,
Ga0187809_10000121_40,
Ga0187809_10000121_41,K03466
Ga0187809_10000121_42,
Ga0187809_10000121_43,K07001
Ga0187809_10000121_44,K00635
Ga0187809_10000121_45,
Ga0187809_10000121_46,
Ga0187809_10000121_47,
Ga0187809_10000121_48,
Ga0187809_10000121_49,
Ga0187809_10000121_50,
Ga0187809_10000125_1,
Ga0187809_10000125_2,K22736
Ga0187809_10000125_3,
Ga0187809_10000125_4,K02476
Ga0187809_10000125_5,K15555
Ga0187809_10000125_6,K15554
Ga0187809_10000125_7,K15553
Ga0187809_10000125_8,
Ga0187809_10000125_9,
Ga0187809_10000125_10,
Ga0187809_10000125_11,
Ga0187809_10000125_12,
Ga0187809_10000125_13,
Ga0187809_10000125_14,
Ga0187809_10000125_15,
Ga0187809_10000125_16,
Ga0187809_10000125_17,
Ga0187809_10000125_18,K07058
Ga0187809_10000125_19,K01114
Ga0187809_10000125_20,
Ga0187809_10000125_21,
Ga0187809_10000125_22,
Ga0187809_10000125_23,
Ga0187809_10000125_24,
Ga0187809_10000125_25,
Ga0187809_10000125_26,K00156
Ga0187809_10000125_27,
Ga0187809_10000125_28,
Ga0187809_10000125_29,
Ga0187809_10000125_30,K00148
Ga0187809_10000125_31,
Ga0187809_10000125_32,
Ga0187809_10000125_33,
Ga0187809_10000125_34,
Ga0187809_10000125_35,
Ga0187809_10000125_36,
Ga0187809_10000125_37,
Ga0187809_10000125_38,
Ga0187809_10000125_39,
Ga0187809_10000125_40,
Ga0187809_10000125_41,K07284
Ga0187809_10000125_42,
Ga0187809_10000125_43,
Ga0187809_10000125_44,K02040
Ga0187809_10000125_45,K02038
Ga0187809_10000125_46,K02037
Ga0187809_10000125_47,K02036
Ga0187809_10000125_48,
Ga0187809_10000125_49,
Ga0187809_10000125_50,
Ga0187809_10000125_51,
Ga0187809_10000134_1,
Ga0187809_10000134_2,K07483
Ga0187809_10000134_3,
Ga0187809_10000134_4,K00627
Ga0187809_10000134_5,K11381
Ga0187809_10000134_6,
Ga0187809_10000134_7,K00135
Ga0187809_10000134_8,K01262
Ga0187809_10000134_9,
Ga0187809_10000134_10,K01996
Ga0187809_10000134_11,K01995
Ga0187809_10000134_12,K01998
Ga0187809_10000134_13,K01997
Ga0187809_10000134_14,K01999
Ga0187809_10000134_15,K02529
Ga0187809_10000134_16,
Ga0187809_10000134_17,K07483
Ga0187809_10000134_18,
Ga0187809_10000134_19,
Ga0187809_10000134_20,
Ga0187809_10000134_21,
Ga0187809_10000134_22,
Ga0187809_10000134_23,K14519
Ga0187809_10000134_24,K13875
Ga0187809_10000134_25,
Ga0187809_10000134_26,
Ga0187809_10000134_27,
Ga0187809_10000134_28,K15553
Ga0187809_10000134_29,K15555
Ga0187809_10000134_30,K15554
Ga0187809_10000134_31,
Ga0187809_10000134_32,
Ga0187809_10000134_33,
Ga0187809_10000134_34,
Ga0187809_10000134_35,
Ga0187809_10000134_36,
Ga0187809_10000134_37,
Ga0187809_10000134_38,
Ga0187809_10000134_39,
Ga0187809_10000134_40,K01295
Ga0187809_10000134_41,K02028
Ga0187809_10000134_42,K02029
Ga0187809_10000134_43,K02030
Ga0187809_10000134_44,
Ga0187809_10000134_45,
Ga0187809_10000134_46,
Ga0187809_10000134_47,
Ga0187809_10000134_48,
Ga0187809_10000134_49,K06204
Ga0187809_10000134_50,
Ga0187809_10000134_51,
Ga0187809_10000138_1,K19577
Ga0187809_10000138_2,
Ga0187809_10000138_3,K02483
Ga0187809_10000138_4,K02484
Ga0187809_10000138_5,K01496
Ga0187809_10000138_6,K01657
Ga0187809_10000138_7,
Ga0187809_10000138_8,K01609
Ga0187809_10000138_9,K20866
Ga0187809_10000138_10,K00344
Ga0187809_10000138_11,
Ga0187809_10000138_12,K22736
Ga0187809_10000138_13,K06867
Ga0187809_10000138_14,K00265
Ga0187809_10000138_15,K00873
Ga0187809_10000138_16,K10805
Ga0187809_10000138_17,
Ga0187809_10000138_18,K00600
Ga0187809_10000138_19,
Ga0187809_10000138_20,K22010
Ga0187809_10000138_21,K01999
Ga0187809_10000138_22,K01997
Ga0187809_10000138_23,K01998
Ga0187809_10000138_24,K01995
Ga0187809_10000138_25,K01996
Ga0187809_10000138_26,
Ga0187809_10000138_27,K19222
Ga0187809_10000138_28,K02335
Ga0187809_10000138_29,
Ga0187809_10000138_30,
Ga0187809_10000138_31,
Ga0187809_10000138_32,
Ga0187809_10000138_33,
Ga0187809_10000138_34,
Ga0187809_10000138_35,
Ga0187809_10000138_36,
Ga0187809_10000138_37,K16648
Ga0187809_10000138_38,
Ga0187809_10000138_39,
Ga0187809_10000138_40,
Ga0187809_10000148_1,K00059
Ga0187809_10000148_2,
Ga0187809_10000148_3,
Ga0187809_10000148_4,
Ga0187809_10000148_5,K00249
Ga0187809_10000148_6,
Ga0187809_10000148_7,K00990
Ga0187809_10000148_8,K04751
Ga0187809_10000148_9,K03320
Ga0187809_10000148_10,K01256
Ga0187809_10000148_11,
Ga0187809_10000148_12,K00639
Ga0187809_10000148_13,K00060
Ga0187809_10000148_14,K03110
Ga0187809_10000148_15,K03529
Ga0187809_10000148_16,
Ga0187809_10000148_17,K01512
Ga0187809_10000148_18,K10563
Ga0187809_10000148_19,K03685
Ga0187809_10000148_20,K02911
Ga0187809_10000148_21,K07040
Ga0187809_10000148_22,
Ga0187809_10000148_23,K00954
Ga0187809_10000148_24,K08316
Ga0187809_10000148_25,
Ga0187809_10000148_26,
Ga0187809_10000148_27,K03655
Ga0187809_10000148_28,K07030
Ga0187809_10000148_29,K02902
Ga0187809_10000148_30,K00946
Ga0187809_10000148_31,
Ga0187809_10000148_32,
Ga0187809_10000148_33,K01921
Ga0187809_10000148_34,K00057
Ga0187809_10000148_35,
Ga0187809_10000148_36,K14941
Ga0187809_10000148_37,K00937
Ga0187809_10000148_38,K23258
Ga0187809_10000148_39,
Ga0187809_10000148_40,
Ga0187809_10000148_41,
Ga0187809_10000148_42,
Ga0187809_10000148_43,
Ga0187809_10000148_44,K00939
Ga0187809_10000148_45,
Ga0187809_10000148_46,
Ga0187809_10000148_47,
Ga0187809_10000150_1,K03522
Ga0187809_10000150_2,K03521
Ga0187809_10000150_3,
Ga0187809_10000150_4,K16149
Ga0187809_10000150_5,
Ga0187809_10000150_6,
Ga0187809_10000150_7,
Ga0187809_10000150_8,
Ga0187809_10000150_9,K01091
Ga0187809_10000150_10,
Ga0187809_10000150_11,
Ga0187809_10000150_12,K02013
Ga0187809_10000150_13,K01214
Ga0187809_10000150_14,K00688
Ga0187809_10000150_15,K16147
Ga0187809_10000150_16,
Ga0187809_10000150_17,
Ga0187809_10000150_18,
Ga0187809_10000150_19,
Ga0187809_10000150_20,
Ga0187809_10000150_21,
Ga0187809_10000150_22,
Ga0187809_10000150_23,
Ga0187809_10000150_24,K01990
Ga0187809_10000150_25,K01992
Ga0187809_10000150_26,K01046
Ga0187809_10000150_27,
Ga0187809_10000150_28,
Ga0187809_10000150_29,
Ga0187809_10000150_30,
Ga0187809_10000150_31,K03100
Ga0187809_10000150_32,K06147
Ga0187809_10000150_33,
Ga0187809_10000150_34,
Ga0187809_10000150_35,K01214
Ga0187809_10000150_36,K06044
Ga0187809_10000150_37,K01236
Ga0187809_10000150_38,K05343
Ga0187809_10000150_39,K16146
Ga0187809_10000150_40,K00700
Ga0187809_10000150_41,K06911
Ga0187809_10000152_1,K03581
Ga0187809_10000152_2,
Ga0187809_10000152_3,
Ga0187809_10000152_4,K01971
Ga0187809_10000152_5,
Ga0187809_10000152_6,
Ga0187809_10000152_7,
Ga0187809_10000152_8,
Ga0187809_10000152_9,
Ga0187809_10000152_10,K06994
Ga0187809_10000152_11,
Ga0187809_10000152_12,
Ga0187809_10000152_13,K00965
Ga0187809_10000152_14,K23509
Ga0187809_10000152_15,K23509
Ga0187809_10000152_16,K10820
Ga0187809_10000152_17,K23508
Ga0187809_10000152_18,
Ga0187809_10000152_19,
Ga0187809_10000152_20,
Ga0187809_10000152_21,K11942
Ga0187809_10000152_22,
Ga0187809_10000152_23,
Ga0187809_10000152_24,
Ga0187809_10000152_25,
Ga0187809_10000152_26,K21929
Ga0187809_10000152_27,
Ga0187809_10000152_28,
Ga0187809_10000152_29,
Ga0187809_10000152_30,
Ga0187809_10000152_31,
Ga0187809_10000152_32,
Ga0187809_10000152_33,
Ga0187809_10000152_34,K07052
Ga0187809_10000152_35,
Ga0187809_10000152_36,K01628
Ga0187809_10000152_37,K08963
Ga0187809_10000152_38,K11381
Ga0187809_10000152_39,
Ga0187809_10000152_40,
Ga0187809_10000152_41,
Ga0187809_10000152_42,
Ga0187809_10000153_1,K03602
Ga0187809_10000153_2,K03601
Ga0187809_10000153_3,
Ga0187809_10000153_4,K03527
Ga0187809_10000153_5,
Ga0187809_10000153_6,K09760
Ga0187809_10000153_7,K06942
Ga0187809_10000153_8,
Ga0187809_10000153_9,
Ga0187809_10000153_10,
Ga0187809_10000153_11,
Ga0187809_10000153_12,K06994
Ga0187809_10000153_13,
Ga0187809_10000153_14,
Ga0187809_10000153_15,K00681
Ga0187809_10000153_16,
Ga0187809_10000153_17,
Ga0187809_10000153_18,K01970
Ga0187809_10000153_19,K01965
Ga0187809_10000153_20,
Ga0187809_10000153_21,
Ga0187809_10000153_22,K08676
Ga0187809_10000153_23,
Ga0187809_10000153_24,K06207
Ga0187809_10000153_25,
Ga0187809_10000153_26,K14267
Ga0187809_10000153_27,K13566
Ga0187809_10000153_28,K03574
Ga0187809_10000153_29,K13890
Ga0187809_10000153_30,K13891
Ga0187809_10000153_31,K13892
Ga0187809_10000153_32,K13889
Ga0187809_10000153_33,K02034
Ga0187809_10000153_34,K02035
Ga0187809_10000153_35,K02033
Ga0187809_10000153_36,K02031
Ga0187809_10000153_37,K02032
Ga0187809_10000153_38,K15525
Ga0187809_10000157_1,K11177
Ga0187809_10000157_2,
Ga0187809_10000157_3,
Ga0187809_10000157_4,
Ga0187809_10000157_5,K21302
Ga0187809_10000157_6,K02004
Ga0187809_10000157_7,K02003
Ga0187809_10000157_8,K03406
Ga0187809_10000157_9,K03406
Ga0187809_10000157_10,
Ga0187809_10000157_11,K13979
Ga0187809_10000157_12,
Ga0187809_10000157_13,
Ga0187809_10000157_14,K00986
Ga0187809_10000157_15,
Ga0187809_10000157_16,K00140
Ga0187809_10000157_17,
Ga0187809_10000157_18,
Ga0187809_10000157_19,
Ga0187809_10000157_20,
Ga0187809_10000157_21,K00111
Ga0187809_10000157_22,K00864
Ga0187809_10000157_23,
Ga0187809_10000157_24,
Ga0187809_10000157_25,
Ga0187809_10000157_26,
Ga0187809_10000157_27,
Ga0187809_10000157_28,
Ga0187809_10000157_29,
Ga0187809_10000157_30,K06994
Ga0187809_10000157_31,
Ga0187809_10000161_1,
Ga0187809_10000161_2,
Ga0187809_10000161_3,K03800
Ga0187809_10000161_4,K01740
Ga0187809_10000161_5,K00641
Ga0187809_10000161_6,K10979
Ga0187809_10000161_7,
Ga0187809_10000161_8,
Ga0187809_10000161_9,K15509
Ga0187809_10000161_10,K02056
Ga0187809_10000161_11,K10440
Ga0187809_10000161_12,K10439
Ga0187809_10000161_13,
Ga0187809_10000161_14,
Ga0187809_10000161_15,
Ga0187809_10000161_16,K15509
Ga0187809_10000161_17,
Ga0187809_10000161_18,
Ga0187809_10000161_19,K02510
Ga0187809_10000161_20,
Ga0187809_10000161_21,
Ga0187809_10000161_22,K07304
Ga0187809_10000161_23,K07238
Ga0187809_10000161_24,
Ga0187809_10000161_25,K06153
Ga0187809_10000161_26,K02069
Ga0187809_10000161_27,
Ga0187809_10000161_28,
Ga0187809_10000161_29,
Ga0187809_10000161_30,
Ga0187809_10000161_31,K03734
Ga0187809_10000161_32,
Ga0187809_10000161_33,
Ga0187809_10000161_34,K05337
Ga0187809_10000161_35,K14166
Ga0187809_10000161_36,
Ga0187809_10000161_37,
Ga0187809_10000161_38,
Ga0187809_10000161_39,
Ga0187809_10000161_40,
Ga0187809_10000161_41,
Ga0187809_10000163_1,K06147
Ga0187809_10000163_2,
Ga0187809_10000163_3,K10544
Ga0187809_10000163_4,K10545
Ga0187809_10000163_5,K10543
Ga0187809_10000163_6,K01681
Ga0187809_10000163_7,K21473
Ga0187809_10000163_8,K03639
Ga0187809_10000163_9,K03924
Ga0187809_10000163_10,
Ga0187809_10000163_11,K07114
Ga0187809_10000163_12,K00344
Ga0187809_10000163_13,
Ga0187809_10000163_14,K11611
Ga0187809_10000163_15,K01772
Ga0187809_10000163_16,
Ga0187809_10000163_17,
Ga0187809_10000163_18,
Ga0187809_10000163_19,
Ga0187809_10000163_20,
Ga0187809_10000163_21,
Ga0187809_10000163_22,
Ga0187809_10000163_23,
Ga0187809_10000163_24,K00153
Ga0187809_10000163_25,K01647
Ga0187809_10000163_26,
Ga0187809_10000163_27,
Ga0187809_10000163_28,
Ga0187809_10000163_29,
Ga0187809_10000163_30,
Ga0187809_10000163_31,
Ga0187809_10000163_32,
Ga0187809_10000163_33,
Ga0187809_10000163_34,K09386
Ga0187809_10000163_35,K03519
Ga0187809_10000163_36,K03520
Ga0187809_10000163_37,K03518
Ga0187809_10000163_38,K07402
Ga0187809_10000163_39,K07161
Ga0187809_10000163_40,
Ga0187809_10000163_41,
Ga0187809_10000163_42,
Ga0187809_10000163_43,K00697
Ga0187809_10000163_44,
Ga0187809_10000174_1,
Ga0187809_10000174_2,K08372
Ga0187809_10000174_3,K09456
Ga0187809_10000174_4,
Ga0187809_10000174_5,
Ga0187809_10000174_6,K10563
Ga0187809_10000174_7,
Ga0187809_10000174_8,K01126
Ga0187809_10000174_9,
Ga0187809_10000174_10,K15371
Ga0187809_10000174_11,K00027
Ga0187809_10000174_12,
Ga0187809_10000174_13,
Ga0187809_10000174_14,
Ga0187809_10000174_15,
Ga0187809_10000174_16,K00817
Ga0187809_10000174_17,
Ga0187809_10000174_18,K04518
Ga0187809_10000174_19,K04078
Ga0187809_10000174_20,
Ga0187809_10000174_21,K03306
Ga0187809_10000174_22,K01875
Ga0187809_10000174_23,
Ga0187809_10000174_24,
Ga0187809_10000174_25,
Ga0187809_10000174_26,K01745
Ga0187809_10000174_27,K01664
Ga0187809_10000174_28,
Ga0187809_10000174_29,K07284
Ga0187809_10000174_30,
Ga0187809_10000174_31,
Ga0187809_10000174_32,
Ga0187809_10000174_33,K03767
Ga0187809_10000174_34,K07009
Ga0187809_10000174_35,K23393
Ga0187809_10000174_36,K19222
Ga0187809_10000174_37,
Ga0187809_10000174_38,
Ga0187809_10000174_39,
Ga0187809_10000174_40,
Ga0187809_10000174_41,K02469
Ga0187809_10000185_1,
Ga0187809_10000185_2,
Ga0187809_10000185_3,
Ga0187809_10000185_4,
Ga0187809_10000185_5,K01992
Ga0187809_10000185_6,K01990
Ga0187809_10000185_7,
Ga0187809_10000185_8,
Ga0187809_10000185_9,K10027
Ga0187809_10000185_10,K02291
Ga0187809_10000185_11,K01823
Ga0187809_10000185_12,
Ga0187809_10000185_13,
Ga0187809_10000185_14,K02004
Ga0187809_10000185_15,K02003
Ga0187809_10000185_16,
Ga0187809_10000185_17,
Ga0187809_10000185_18,
Ga0187809_10000185_19,
Ga0187809_10000185_20,
Ga0187809_10000185_21,
Ga0187809_10000185_22,K06221
Ga0187809_10000185_23,
Ga0187809_10000185_24,K03519
Ga0187809_10000185_25,K03518
Ga0187809_10000185_26,K03520
Ga0187809_10000185_27,
Ga0187809_10000185_28,
Ga0187809_10000185_29,
Ga0187809_10000185_30,K00384
Ga0187809_10000185_31,
Ga0187809_10000185_32,
Ga0187809_10000185_33,K05596
Ga0187809_10000185_34,K06895
Ga0187809_10000185_35,K10217
Ga0187809_10000185_36,K01821
Ga0187809_10000185_37,K01617
Ga0187809_10000185_38,K01666
Ga0187809_10000185_39,K04073
Ga0187809_10000185_40,
Ga0187809_10000194_1,K14952
Ga0187809_10000194_2,K01519
Ga0187809_10000194_3,K00989
Ga0187809_10000194_4,K18232
Ga0187809_10000194_5,K18233
Ga0187809_10000194_6,
Ga0187809_10000194_7,
Ga0187809_10000194_8,K01776
Ga0187809_10000194_9,
Ga0187809_10000194_10,K21148
Ga0187809_10000194_11,K03636
Ga0187809_10000194_12,K21140
Ga0187809_10000194_13,
Ga0187809_10000194_14,K06891
Ga0187809_10000194_15,K00763
Ga0187809_10000194_16,K01710
Ga0187809_10000194_17,K01079
Ga0187809_10000194_18,K02274
Ga0187809_10000194_19,
Ga0187809_10000194_20,K15510
Ga0187809_10000194_21,
Ga0187809_10000194_22,
Ga0187809_10000194_23,K00003
Ga0187809_10000194_24,
Ga0187809_10000194_25,K00451
Ga0187809_10000194_26,
Ga0187809_10000194_27,
Ga0187809_10000194_28,
Ga0187809_10000194_29,
Ga0187809_10000194_30,
Ga0187809_10000194_31,
Ga0187809_10000194_32,
Ga0187809_10000194_33,
Ga0187809_10000194_34,
Ga0187809_10000194_35,
Ga0187809_10000194_36,
Ga0187809_10000194_37,
Ga0187809_10000194_38,
Ga0187809_10000194_39,
Ga0187809_10000194_40,
Ga0187809_10000200_1,
Ga0187809_10000200_2,K01908
Ga0187809_10000200_3,K24163
Ga0187809_10000200_4,
Ga0187809_10000200_5,K01187
Ga0187809_10000200_6,K05988
Ga0187809_10000200_7,K05988
Ga0187809_10000200_8,K02026
Ga0187809_10000200_9,K02025
Ga0187809_10000200_10,K02027
Ga0187809_10000200_11,
Ga0187809_10000200_12,
Ga0187809_10000200_13,
Ga0187809_10000200_14,
Ga0187809_10000200_15,
Ga0187809_10000200_16,
Ga0187809_10000200_17,K06994
Ga0187809_10000200_18,
Ga0187809_10000200_19,K17218
Ga0187809_10000200_20,K03671
Ga0187809_10000200_21,
Ga0187809_10000200_22,K03386
Ga0187809_10000200_23,K01069
Ga0187809_10000200_24,
Ga0187809_10000200_25,K07090
Ga0187809_10000200_26,K05770
Ga0187809_10000200_27,
Ga0187809_10000200_28,
Ga0187809_10000200_29,
Ga0187809_10000200_30,
Ga0187809_10000200_31,
Ga0187809_10000200_32,
Ga0187809_10000207_1,
Ga0187809_10000207_2,K01990
Ga0187809_10000207_3,K01992
Ga0187809_10000207_4,
Ga0187809_10000207_5,
Ga0187809_10000207_6,
Ga0187809_10000207_7,
Ga0187809_10000207_8,
Ga0187809_10000207_9,
Ga0187809_10000207_10,
Ga0187809_10000207_11,
Ga0187809_10000207_12,K16264
Ga0187809_10000207_13,K21887
Ga0187809_10000207_14,K21886
Ga0187809_10000207_15,
Ga0187809_10000207_16,
Ga0187809_10000207_17,
Ga0187809_10000207_18,
Ga0187809_10000207_19,
Ga0187809_10000207_20,K03111
Ga0187809_10000207_21,
Ga0187809_10000207_22,
Ga0187809_10000207_23,
Ga0187809_10000207_24,
Ga0187809_10000207_25,
Ga0187809_10000207_26,
Ga0187809_10000207_27,
Ga0187809_10000207_28,
Ga0187809_10000207_29,
Ga0187809_10000207_30,
Ga0187809_10000207_31,K07107
Ga0187809_10000207_32,
Ga0187809_10000207_33,
Ga0187809_10000207_34,K01187
Ga0187809_10000207_35,K06886
Ga0187809_10000207_36,
Ga0187809_10000212_1,K01876
Ga0187809_10000212_2,K01892
Ga0187809_10000212_3,K01069
Ga0187809_10000212_4,K03768
Ga0187809_10000212_5,
Ga0187809_10000212_6,K01139
Ga0187809_10000212_7,K00759
Ga0187809_10000212_8,K03074
Ga0187809_10000212_9,K03072
Ga0187809_10000212_10,K03210
Ga0187809_10000212_11,K03551
Ga0187809_10000212_12,K03550
Ga0187809_10000212_13,K01159
Ga0187809_10000212_14,
Ga0187809_10000212_15,
Ga0187809_10000212_16,
Ga0187809_10000212_17,K08681
Ga0187809_10000212_18,
Ga0187809_10000212_19,K06215
Ga0187809_10000212_20,
Ga0187809_10000212_21,
Ga0187809_10000212_22,
Ga0187809_10000212_23,K08256
Ga0187809_10000212_24,K22311
Ga0187809_10000212_25,K00995
Ga0187809_10000212_26,K02355
Ga0187809_10000212_27,
Ga0187809_10000212_28,K00564
Ga0187809_10000212_29,
Ga0187809_10000212_30,
Ga0187809_10000212_31,K19710
Ga0187809_10000212_32,K01868
Ga0187809_10000212_33,
Ga0187809_10000212_34,K01895
Ga0187809_10000212_35,K07034
Ga0187809_10000212_36,
Ga0187809_10000220_1,
Ga0187809_10000220_2,
Ga0187809_10000220_3,K16423
Ga0187809_10000220_4,K16422
Ga0187809_10000220_5,K01066
Ga0187809_10000220_6,
Ga0187809_10000220_7,
Ga0187809_10000220_8,K00666
Ga0187809_10000220_9,
Ga0187809_10000220_10,
Ga0187809_10000220_11,
Ga0187809_10000220_12,K21417
Ga0187809_10000220_13,K21416
Ga0187809_10000220_14,
Ga0187809_10000220_15,K16421
Ga0187809_10000220_16,K09458
Ga0187809_10000220_17,
Ga0187809_10000220_18,K09458
Ga0187809_10000220_19,
Ga0187809_10000220_20,K02078
Ga0187809_10000220_21,K21284
Ga0187809_10000220_22,
Ga0187809_10000220_23,
Ga0187809_10000220_24,K25706
Ga0187809_10000220_25,
Ga0187809_10000220_26,
Ga0187809_10000220_27,
Ga0187809_10000220_28,
Ga0187809_10000220_29,
Ga0187809_10000220_30,
Ga0187809_10000220_31,
Ga0187809_10000220_32,
Ga0187809_10000220_33,
Ga0187809_10000227_1,K06954
Ga0187809_10000227_2,K09701
Ga0187809_10000227_3,K00574
Ga0187809_10000227_4,K00574
Ga0187809_10000227_5,
Ga0187809_10000227_6,
Ga0187809_10000227_7,
Ga0187809_10000227_8,
Ga0187809_10000227_9,
Ga0187809_10000227_10,
Ga0187809_10000227_11,K14161
Ga0187809_10000227_12,
Ga0187809_10000227_13,K00318
Ga0187809_10000227_14,K00294
Ga0187809_10000227_15,
Ga0187809_10000227_16,K07657
Ga0187809_10000227_17,
Ga0187809_10000227_18,
Ga0187809_10000227_19,
Ga0187809_10000227_20,
Ga0187809_10000227_21,
Ga0187809_10000227_22,K01563
Ga0187809_10000227_23,
Ga0187809_10000227_24,
Ga0187809_10000227_25,K14162
Ga0187809_10000227_26,K02652
Ga0187809_10000227_27,K02669
Ga0187809_10000227_28,K02653
Ga0187809_10000227_29,
Ga0187809_10000230_1,
Ga0187809_10000230_2,K09807
